transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
7397,595,158.74,POS,Travel,DE,12,0.01,0.08,0
9848,216,10.00,ATM,Electronics,US,4,0.75,0.97,1
4131,438,80.67,POS,Grocery,FR,16,0.03,0.17,0
3406,347,123.96,ATM,Grocery,FR,17,0.27,0.10,0
3975,190,72.98,QR,Electronics,UK,20,0.07,0.18,0
562,353,36.66,QR,Food,TR,19,0.26,0.12,0
9521,369,2920.36,ATM,Grocery,TR,15,0.91,0.85,1
4755,665,110.91,ATM,Grocery,DE,22,0.02,0.23,0
2850,473,152.71,ATM,Grocery,FR,13,0.24,0.23,0
3742,536,77.81,QR,Food,DE,22,0.02,0.15,0
7197,289,163.98,ATM,Clothing,UK,6,0.09,0.28,0
2733,834,139.44,ATM,Travel,UK,12,0.26,0.07,0
8085,421,111.33,Online,Grocery,US,20,0.17,0.04,0
2102,707,80.78,POS,Clothing,TR,8,0.08,0.26,0
2536,563,36.69,QR,Electronics,TR,15,0.29,0.18,0
6659,33,83.78,QR,Clothing,TR,19,0.01,0.00,0
3364,45,88.44,QR,Travel,DE,9,0.03,0.19,0
5229,196,47.10,POS,Travel,US,22,0.22,0.20,0
1387,637,104.94,QR,Grocery,US,17,0.28,0.15,0
6485,161,51.88,QR,Food,UK,10,0.23,0.14,0
6399,61,80.24,POS,Food,UK,14,0.19,0.15,0
3499,38,36.49,POS,Grocery,TR,15,0.15,0.17,0
4357,104,107.29,POS,Clothing,TR,7,0.07,0.10,0
1578,931,199.08,ATM,Travel,DE,17,0.06,0.02,0
5979,410,144.33,ATM,Travel,US,21,0.00,0.28,0
6288,371,138.99,ATM,Grocery,DE,15,0.10,0.17,0
7759,593,18.55,Online,Travel,TR,23,0.01,0.10,0
5851,711,33.16,Online,Travel,FR,7,0.29,0.26,0
4980,525,82.10,POS,Travel,DE,21,0.30,0.26,0
4392,707,78.95,POS,Food,FR,13,0.04,0.05,0
1443,831,168.88,QR,Clothing,US,19,0.13,0.17,0
1187,298,185.46,QR,Grocery,FR,13,0.13,0.09,0
75,572,80.96,QR,Clothing,FR,23,0.11,0.21,0
4200,738,73.03,ATM,Electronics,TR,20,0.29,0.08,0
9690,877,10.00,QR,Food,NG,12,0.83,0.94,1
4383,78,87.40,QR,Clothing,UK,15,0.12,0.09,0
299,27,122.66,POS,Food,TR,14,0.07,0.26,0
9219,624,91.24,POS,Grocery,TR,9,0.27,0.24,0
4266,476,20.58,QR,Clothing,FR,10,0.22,0.30,0
1310,311,37.10,POS,Grocery,UK,17,0.14,0.07,0
5464,845,139.49,POS,Electronics,US,10,0.14,0.13,0
3787,859,115.09,ATM,Food,FR,17,0.02,0.18,0
9299,639,121.72,QR,Electronics,FR,10,0.26,0.15,0
9153,870,134.10,POS,Clothing,UK,14,0.04,0.28,0
529,667,20.82,ATM,Clothing,UK,21,0.22,0.02,0
6742,913,117.50,POS,Food,FR,18,0.04,0.10,0
2191,896,87.54,QR,Grocery,TR,7,0.00,0.11,0
208,82,72.36,Online,Electronics,UK,10,0.26,0.25,0
2011,793,81.63,ATM,Grocery,DE,6,0.17,0.21,0
851,488,13.55,QR,Food,TR,12,0.21,0.28,0
9495,463,198.66,ATM,Electronics,DE,19,0.30,0.00,0
8264,544,169.54,Online,Clothing,US,17,0.00,0.24,0
2071,974,1.00,ATM,Clothing,FR,12,0.13,0.03,0
1586,829,126.58,POS,Clothing,TR,11,0.21,0.21,0
506,589,159.80,ATM,Grocery,US,20,0.10,0.05,0
581,426,64.71,ATM,Food,FR,9,0.18,0.06,0
9660,598,2011.58,ATM,Electronics,NG,8,0.80,0.99,1
1963,914,54.42,Online,Electronics,TR,12,0.20,0.11,0
206,818,94.46,QR,Electronics,TR,13,0.10,0.25,0
5694,619,110.25,ATM,Grocery,FR,8,0.01,0.26,0
4291,783,111.70,POS,Food,UK,15,0.01,0.04,0
9005,392,70.93,POS,Electronics,DE,7,0.12,0.19,0
5916,15,122.46,ATM,Food,UK,11,0.04,0.28,0
4228,334,168.77,Online,Grocery,TR,23,0.20,0.09,0
9252,164,137.72,POS,Food,UK,11,0.09,0.03,0
4969,739,57.50,QR,Grocery,US,22,0.12,0.15,0
3192,794,5.30,Online,Travel,UK,22,0.04,0.12,0
5187,25,117.59,Online,Food,US,8,0.12,0.00,0
8101,665,71.04,QR,Food,FR,9,0.20,0.14,0
4407,51,90.18,Online,Electronics,US,7,0.29,0.05,0
81,935,115.65,QR,Electronics,TR,20,0.19,0.15,0
7374,256,136.54,Online,Food,UK,16,0.19,0.10,0
875,581,51.68,POS,Electronics,TR,10,0.21,0.06,0
5103,953,137.80,QR,Grocery,FR,11,0.24,0.05,0
1634,236,110.06,Online,Grocery,FR,21,0.10,0.11,0
5137,588,50.89,QR,Travel,FR,18,0.11,0.06,0
3577,377,14.54,QR,Travel,DE,19,0.27,0.23,0
6293,67,166.40,Online,Clothing,US,10,0.13,0.16,0
9190,295,49.29,POS,Travel,TR,16,0.26,0.21,0
6276,728,145.87,QR,Travel,US,17,0.28,0.27,0
8020,389,97.70,QR,Clothing,FR,20,0.24,0.24,0
2705,662,74.70,ATM,Food,TR,10,0.03,0.16,0
6187,896,99.06,ATM,Food,DE,6,0.15,0.05,0
9176,260,138.01,Online,Clothing,DE,21,0.18,0.13,0
9257,958,26.40,POS,Grocery,TR,14,0.17,0.27,0
1950,365,165.01,POS,Food,FR,8,0.10,0.02,0
8031,727,122.68,Online,Clothing,TR,6,0.10,0.20,0
486,247,106.30,POS,Grocery,DE,11,0.26,0.03,0
3309,76,128.36,ATM,Electronics,FR,7,0.04,0.08,0
666,627,126.97,Online,Electronics,US,13,0.16,0.04,0
1898,437,90.23,ATM,Grocery,TR,12,0.15,0.24,0
510,222,73.12,ATM,Food,FR,16,0.06,0.00,0
9008,380,7.32,Online,Clothing,UK,19,0.21,0.13,0
4791,665,61.76,Online,Food,FR,17,0.13,0.28,0
9228,123,104.05,Online,Clothing,FR,10,0.08,0.17,0
3034,530,55.70,QR,Electronics,US,9,0.09,0.03,0
9294,804,70.94,POS,Electronics,US,14,0.27,0.18,0
6084,958,60.35,Online,Grocery,FR,15,0.00,0.07,0
6094,248,157.93,Online,Electronics,US,20,0.03,0.07,0
1954,308,98.58,QR,Grocery,DE,14,0.24,0.09,0
9867,189,4120.48,QR,Travel,NG,4,0.82,0.99,1
3761,714,30.28,Online,Food,US,7,0.06,0.29,0
6195,45,77.94,ATM,Electronics,TR,7,0.02,0.23,0
8387,809,101.88,POS,Electronics,US,17,0.08,0.15,0
6339,513,191.95,ATM,Travel,UK,9,0.29,0.15,0
6675,371,77.42,Online,Electronics,TR,10,0.09,0.21,0
1587,806,122.83,ATM,Travel,UK,23,0.13,0.00,0
7097,923,43.11,QR,Clothing,FR,19,0.14,0.09,0
7974,151,1.00,POS,Electronics,UK,13,0.03,0.05,0
4715,887,171.41,QR,Electronics,FR,10,0.02,0.14,0
7056,466,163.62,Online,Grocery,FR,16,0.01,0.28,0
9462,643,56.82,ATM,Clothing,US,8,0.22,0.22,0
9704,990,2460.76,Online,Food,NG,20,0.80,0.80,1
8610,714,187.41,POS,Electronics,US,10,0.02,0.05,0
4449,211,101.69,QR,Travel,TR,12,0.28,0.20,0
872,476,63.52,QR,Travel,UK,15,0.06,0.02,0
6661,741,64.60,ATM,Grocery,UK,22,0.20,0.11,0
3222,510,120.64,POS,Clothing,US,12,0.20,0.23,0
7879,572,33.39,ATM,Travel,FR,22,0.07,0.29,0
2752,192,127.40,Online,Grocery,FR,13,0.14,0.18,0
2563,528,46.74,Online,Travel,UK,17,0.22,0.26,0
4114,702,135.10,Online,Food,UK,9,0.06,0.12,0
9116,210,52.24,QR,Travel,US,16,0.14,0.21,0
3233,246,47.28,POS,Food,US,19,0.16,0.19,0
1832,906,56.97,QR,Food,US,7,0.06,0.15,0
9890,109,3980.87,QR,Clothing,NG,16,0.75,0.90,1
240,451,149.79,POS,Grocery,UK,22,0.23,0.10,0
5354,696,77.41,POS,Electronics,TR,10,0.10,0.21,0
5191,220,83.05,Online,Food,DE,20,0.06,0.10,0
7461,368,66.47,QR,Travel,TR,16,0.23,0.03,0
2184,275,182.20,POS,Grocery,FR,12,0.02,0.06,0
3755,494,40.40,ATM,Clothing,UK,7,0.19,0.12,0
6393,230,89.34,POS,Electronics,DE,15,0.06,0.27,0
9058,888,45.41,QR,Grocery,TR,13,0.04,0.26,0
1728,257,201.34,QR,Clothing,TR,16,0.14,0.09,0
118,780,244.59,POS,Travel,UK,14,0.28,0.18,0
8552,269,76.10,ATM,Food,DE,10,0.01,0.23,0
7866,325,115.02,QR,Grocery,US,21,0.01,0.26,0
1011,214,79.80,ATM,Electronics,US,19,0.24,0.08,0
191,156,72.58,ATM,Electronics,DE,18,0.10,0.17,0
957,951,99.42,Online,Clothing,FR,14,0.21,0.07,0
4338,608,112.08,Online,Electronics,UK,16,0.01,0.28,0
7149,418,30.17,QR,Travel,UK,20,0.06,0.29,0
6152,72,1.00,QR,Grocery,UK,12,0.09,0.00,0
4234,803,168.04,QR,Electronics,DE,22,0.19,0.23,0
4868,733,138.90,POS,Travel,US,6,0.24,0.24,0
350,187,81.82,ATM,Electronics,UK,8,0.27,0.10,0
183,817,127.97,POS,Travel,FR,21,0.19,0.29,0
1756,880,162.51,ATM,Grocery,US,19,0.16,0.26,0
1947,606,181.66,ATM,Clothing,US,21,0.28,0.05,0
8803,22,75.63,ATM,Clothing,US,8,0.20,0.03,0
863,377,108.73,POS,Electronics,US,20,0.18,0.14,0
856,782,165.75,Online,Travel,FR,7,0.07,0.24,0
1198,330,75.02,Online,Travel,TR,23,0.13,0.13,0
7892,91,116.59,QR,Electronics,UK,23,0.16,0.23,0
2507,818,6.50,ATM,Electronics,UK,23,0.17,0.18,0
1369,623,199.44,Online,Electronics,UK,22,0.12,0.03,0
612,602,125.87,Online,Electronics,DE,17,0.22,0.18,0
677,277,189.33,Online,Grocery,UK,17,0.12,0.15,0
8756,627,58.11,POS,Grocery,DE,6,0.25,0.07,0
7721,784,56.75,POS,Grocery,FR,8,0.19,0.14,0
1222,775,143.52,POS,Travel,TR,13,0.30,0.21,0
3470,919,17.17,ATM,Grocery,US,18,0.28,0.04,0
8078,830,9.23,POS,Food,US,10,0.05,0.12,0
7670,915,188.24,Online,Grocery,DE,22,0.23,0.30,0
6644,724,162.53,QR,Food,TR,18,0.29,0.17,0
6150,833,66.39,ATM,Electronics,US,23,0.29,0.16,0
9387,147,160.85,Online,Grocery,DE,11,0.28,0.16,0
3651,690,38.03,Online,Food,UK,7,0.11,0.07,0
507,713,82.78,POS,Electronics,UK,23,0.29,0.14,0
5356,460,96.73,POS,Travel,UK,6,0.13,0.09,0
8747,342,198.50,POS,Grocery,FR,18,0.15,0.07,0
56,801,124.40,POS,Food,FR,14,0.26,0.02,0
9835,870,1223.69,Online,Clothing,DE,4,0.95,0.87,1
5970,2,109.57,POS,Grocery,DE,11,0.08,0.14,0
792,305,136.17,Online,Electronics,UK,8,0.11,0.10,0
1556,842,166.22,QR,Clothing,FR,17,0.08,0.15,0
6921,976,107.53,ATM,Grocery,US,17,0.12,0.19,0
9791,637,22.17,POS,Travel,TR,4,0.95,0.72,1
956,205,99.88,ATM,Clothing,TR,20,0.19,0.12,0
8954,639,99.31,Online,Clothing,DE,9,0.02,0.25,0
9241,216,116.08,POS,Food,DE,11,0.22,0.06,0
9336,327,100.51,POS,Electronics,US,18,0.18,0.08,0
4381,425,3.21,POS,Travel,FR,17,0.13,0.22,0
5630,879,59.79,ATM,Travel,DE,13,0.25,0.29,0
7923,675,184.30,POS,Electronics,FR,6,0.09,0.22,0
1827,677,104.56,ATM,Electronics,US,17,0.04,0.19,0
2760,514,70.13,QR,Grocery,DE,17,0.29,0.13,0
1684,206,141.35,Online,Food,US,18,0.20,0.28,0
1029,201,123.08,POS,Clothing,DE,21,0.19,0.23,0
4962,840,90.63,ATM,Grocery,TR,15,0.21,0.21,0
6621,758,64.01,QR,Grocery,FR,8,0.11,0.15,0
1503,782,135.19,POS,Grocery,FR,23,0.11,0.08,0
22,162,14.09,QR,Food,US,19,0.22,0.21,0
6695,172,157.76,Online,Travel,US,15,0.06,0.28,0
1215,386,126.37,QR,Electronics,US,17,0.20,0.13,0
3846,312,98.38,QR,Food,US,16,0.20,0.24,0
5104,278,75.13,ATM,Clothing,US,7,0.28,0.06,0
967,839,121.30,POS,Clothing,TR,13,0.07,0.24,0
2448,142,99.08,POS,Food,UK,22,0.29,0.09,0
1313,664,154.37,Online,Food,TR,6,0.28,0.07,0
8139,460,133.64,ATM,Grocery,DE,8,0.26,0.00,0
6526,490,122.33,QR,Grocery,TR,6,0.07,0.03,0
3410,749,117.65,QR,Food,FR,12,0.11,0.09,0
3889,57,203.10,QR,Electronics,FR,16,0.21,0.17,0
6402,101,70.63,ATM,Travel,FR,13,0.23,0.14,0
8032,175,84.80,ATM,Food,UK,19,0.06,0.14,0
5351,379,75.46,ATM,Clothing,UK,15,0.19,0.03,0
2018,382,15.96,Online,Grocery,TR,16,0.17,0.03,0
8119,87,48.22,Online,Food,DE,17,0.24,0.07,0
6011,491,75.50,QR,Food,UK,8,0.17,0.07,0
5316,685,139.54,POS,Travel,DE,23,0.19,0.26,0
5118,409,128.17,ATM,Electronics,US,18,0.26,0.21,0
8515,728,75.68,QR,Travel,US,22,0.19,0.17,0
3137,453,93.52,QR,Travel,DE,14,0.15,0.13,0
4931,734,84.62,POS,Travel,TR,19,0.29,0.20,0
3898,74,129.72,ATM,Electronics,US,22,0.14,0.02,0
9363,365,98.06,QR,Clothing,UK,11,0.21,0.10,0
2325,146,25.90,POS,Clothing,DE,19,0.21,0.00,0
3713,440,99.14,ATM,Grocery,US,21,0.06,0.10,0
759,824,102.24,ATM,Food,FR,23,0.16,0.18,0
6205,448,135.99,POS,Food,TR,6,0.22,0.30,0
7857,509,202.76,ATM,Clothing,TR,8,0.15,0.10,0
6056,862,101.01,QR,Travel,FR,11,0.24,0.14,0
9974,456,665.44,POS,Electronics,NG,4,0.74,0.92,1
5581,195,18.00,POS,Travel,DE,16,0.14,0.18,0
2271,973,25.77,POS,Grocery,TR,22,0.14,0.23,0
9741,413,2601.24,Online,Electronics,US,21,0.87,0.94,1
3017,606,83.60,Online,Food,DE,15,0.02,0.11,0
39,548,1.00,QR,Grocery,US,22,0.27,0.22,0
1796,382,91.28,QR,Food,US,7,0.29,0.28,0
1390,937,1.00,POS,Grocery,US,8,0.21,0.21,0
2559,7,19.97,Online,Food,TR,23,0.28,0.18,0
9699,357,3036.51,Online,Electronics,NG,4,0.80,0.78,1
3828,64,79.67,POS,Food,DE,18,0.16,0.21,0
2060,908,96.82,QR,Travel,DE,19,0.26,0.19,0
5813,441,67.35,ATM,Travel,TR,21,0.30,0.26,0
4017,508,1.00,QR,Clothing,DE,15,0.03,0.25,0
1496,717,98.88,ATM,Grocery,DE,10,0.06,0.26,0
1549,58,101.74,ATM,Clothing,US,21,0.03,0.03,0
1006,693,8.98,Online,Food,UK,7,0.21,0.02,0
6013,959,48.60,POS,Clothing,TR,14,0.23,0.30,0
5257,677,120.13,ATM,Electronics,DE,10,0.03,0.24,0
8945,186,136.29,QR,Electronics,TR,7,0.15,0.25,0
8137,862,83.26,ATM,Electronics,FR,13,0.15,0.06,0
6425,235,186.06,Online,Clothing,US,7,0.22,0.13,0
3065,807,77.19,POS,Clothing,FR,8,0.00,0.07,0
3744,117,43.25,POS,Electronics,TR,7,0.06,0.20,0
2082,730,162.76,QR,Grocery,US,22,0.21,0.10,0
6224,993,110.77,QR,Clothing,US,13,0.30,0.14,0
4220,23,79.84,POS,Grocery,TR,21,0.23,0.16,0
4658,175,105.16,Online,Electronics,UK,12,0.23,0.02,0
5794,240,63.44,Online,Food,FR,9,0.11,0.20,0
5700,870,126.11,QR,Food,US,23,0.24,0.02,0
6385,334,77.42,Online,Travel,DE,12,0.01,0.21,0
5648,401,144.62,ATM,Grocery,FR,10,0.06,0.05,0
770,614,1.00,ATM,Food,DE,13,0.03,0.22,0
2988,287,109.61,POS,Clothing,FR,9,0.13,0.01,0
9013,316,109.64,QR,Grocery,TR,20,0.03,0.05,0
8693,58,91.94,QR,Electronics,US,12,0.21,0.13,0
1025,391,78.85,Online,Clothing,UK,19,0.27,0.13,0
1045,688,223.05,QR,Grocery,TR,10,0.26,0.30,0
4867,245,61.92,POS,Electronics,FR,17,0.04,0.24,0
3764,998,82.25,Online,Grocery,FR,13,0.30,0.26,0
8735,312,51.39,ATM,Food,TR,9,0.19,0.21,0
9024,277,88.58,ATM,Clothing,DE,6,0.08,0.26,0
2973,134,84.86,POS,Food,US,16,0.13,0.07,0
7259,189,88.53,POS,Food,FR,11,0.16,0.21,0
7275,667,25.91,QR,Food,UK,10,0.12,0.20,0
3804,167,104.97,Online,Travel,TR,7,0.16,0.18,0
7260,870,178.95,POS,Travel,US,6,0.12,0.10,0
4939,865,91.87,QR,Travel,DE,12,0.01,0.25,0
4321,708,38.21,QR,Clothing,FR,16,0.22,0.09,0
5573,920,46.85,Online,Grocery,US,6,0.27,0.27,0
4117,6,163.61,ATM,Food,TR,23,0.07,0.09,0
4201,431,63.42,QR,Clothing,FR,16,0.08,0.21,0
5539,274,71.75,POS,Grocery,US,9,0.01,0.18,0
7659,857,92.90,QR,Travel,US,22,0.18,0.12,0
570,246,148.65,Online,Travel,DE,11,0.27,0.26,0
3686,11,122.55,ATM,Food,FR,11,0.15,0.15,0
561,124,116.85,POS,Grocery,US,9,0.24,0.06,0
1326,863,123.70,POS,Clothing,FR,23,0.17,0.00,0
4237,590,120.30,QR,Travel,TR,16,0.18,0.18,0
9858,1,4912.02,POS,Travel,US,13,0.75,0.96,1
7851,613,111.53,ATM,Clothing,FR,14,0.03,0.19,0
4974,7,68.66,QR,Electronics,US,6,0.26,0.24,0
4746,928,60.52,QR,Clothing,FR,12,0.01,0.04,0
7664,695,116.07,POS,Clothing,TR,18,0.21,0.10,0
6764,898,75.68,QR,Travel,UK,20,0.10,0.28,0
3875,812,119.29,POS,Travel,UK,22,0.27,0.16,0
6025,75,77.20,ATM,Food,FR,9,0.08,0.25,0
4481,892,79.79,POS,Grocery,DE,17,0.27,0.06,0
6987,282,150.05,QR,Clothing,TR,21,0.13,0.27,0
805,46,1.00,POS,Travel,DE,22,0.17,0.23,0
3603,411,78.24,POS,Electronics,TR,13,0.16,0.23,0
5411,760,119.19,POS,Electronics,UK,17,0.00,0.11,0
3020,970,78.95,ATM,Electronics,FR,15,0.21,0.26,0
2679,556,1.00,ATM,Travel,US,13,0.09,0.02,0
4388,797,67.90,QR,Grocery,DE,18,0.19,0.15,0
166,74,150.67,QR,Clothing,US,11,0.20,0.12,0
1343,38,65.29,QR,Travel,US,13,0.16,0.22,0
6863,883,131.86,POS,Food,FR,9,0.02,0.03,0
5900,373,55.16,Online,Grocery,US,9,0.10,0.30,0
9070,82,109.23,QR,Grocery,UK,18,0.00,0.24,0
7920,853,234.77,QR,Travel,TR,21,0.18,0.20,0
2710,633,76.28,ATM,Electronics,US,21,0.09,0.24,0
7896,332,116.20,QR,Grocery,UK,11,0.08,0.06,0
4329,831,199.30,QR,Grocery,UK,23,0.11,0.17,0
1166,784,104.84,POS,Food,US,13,0.14,0.08,0
7530,129,114.57,Online,Travel,DE,6,0.16,0.16,0
9729,135,941.17,POS,Food,US,19,0.95,0.99,1
1597,540,127.00,QR,Food,UK,9,0.16,0.22,0
4706,72,123.27,Online,Clothing,DE,20,0.14,0.20,0
2568,848,27.11,POS,Grocery,DE,15,0.02,0.23,0
255,303,126.73,Online,Electronics,FR,22,0.09,0.04,0
6688,28,1.00,ATM,Grocery,UK,22,0.27,0.27,0
125,725,135.39,POS,Grocery,TR,14,0.24,0.13,0
2980,162,146.88,ATM,Electronics,US,22,0.01,0.11,0
882,574,44.10,QR,Grocery,FR,23,0.27,0.21,0
4303,596,104.67,ATM,Food,DE,7,0.19,0.09,0
7065,432,113.87,POS,Travel,DE,10,0.14,0.20,0
4545,210,66.28,QR,Travel,FR,22,0.15,0.25,0
6156,598,183.95,POS,Food,US,9,0.23,0.06,0
2997,784,143.15,ATM,Grocery,TR,13,0.17,0.02,0
8790,868,53.70,Online,Travel,DE,19,0.21,0.06,0
5483,126,122.23,POS,Food,TR,21,0.12,0.11,0
4415,762,146.58,POS,Grocery,US,15,0.24,0.00,0
2435,377,101.21,QR,Food,UK,16,0.07,0.21,0
5537,508,81.66,QR,Travel,UK,15,0.19,0.20,0
9215,220,10.39,QR,Electronics,US,22,0.20,0.11,0
2039,919,1.00,QR,Travel,DE,7,0.07,0.28,0
6101,796,30.50,ATM,Food,FR,7,0.07,0.10,0
3862,339,102.02,Online,Electronics,DE,13,0.11,0.18,0
2308,232,78.75,Online,Travel,TR,14,0.25,0.18,0
5635,529,193.91,POS,Grocery,US,13,0.25,0.18,0
4136,537,66.67,ATM,Grocery,DE,17,0.15,0.24,0
9026,573,168.42,POS,Travel,DE,14,0.07,0.30,0
2437,984,5.49,Online,Clothing,DE,21,0.03,0.05,0
8466,841,121.69,ATM,Grocery,US,19,0.24,0.04,0
6296,180,110.04,POS,Travel,US,11,0.16,0.09,0
2846,899,31.50,Online,Food,DE,23,0.12,0.20,0
157,11,190.45,Online,Electronics,FR,12,0.13,0.27,0
3133,127,180.23,POS,Travel,TR,9,0.22,0.22,0
7506,92,131.68,ATM,Grocery,UK,7,0.14,0.21,0
4251,883,53.30,QR,Clothing,UK,10,0.12,0.18,0
1340,5,136.21,ATM,Clothing,US,10,0.06,0.14,0
3766,537,84.49,ATM,Travel,US,17,0.25,0.26,0
4038,486,131.37,POS,Grocery,UK,19,0.28,0.09,0
4004,616,69.16,POS,Grocery,DE,20,0.24,0.00,0
5392,916,100.02,QR,Grocery,UK,21,0.21,0.03,0
4095,869,48.26,QR,Clothing,UK,16,0.15,0.13,0
7616,165,148.26,ATM,Travel,US,10,0.16,0.23,0
6940,72,43.53,ATM,Travel,UK,11,0.11,0.11,0
9362,955,95.30,ATM,Clothing,DE,10,0.03,0.15,0
3489,186,130.37,QR,Electronics,FR,7,0.24,0.29,0
7802,791,101.24,ATM,Food,TR,21,0.08,0.13,0
1628,527,158.10,ATM,Food,FR,12,0.27,0.12,0
2205,473,49.59,ATM,Clothing,FR,15,0.03,0.15,0
2310,226,89.87,POS,Grocery,US,23,0.10,0.20,0
7280,366,147.73,Online,Electronics,UK,11,0.04,0.18,0
7273,6,70.77,QR,Travel,US,6,0.20,0.27,0
1379,619,153.05,Online,Travel,TR,6,0.08,0.12,0
8454,146,175.62,ATM,Food,UK,13,0.19,0.26,0
869,417,44.42,POS,Grocery,UK,10,0.05,0.01,0
2674,782,134.24,POS,Food,DE,6,0.16,0.23,0
7262,510,103.77,POS,Grocery,FR,17,0.00,0.21,0
4862,277,84.70,POS,Travel,UK,12,0.05,0.10,0
4182,463,53.75,Online,Clothing,DE,17,0.11,0.09,0
5039,585,39.54,QR,Food,US,14,0.15,0.23,0
4805,921,111.14,POS,Food,US,14,0.25,0.05,0
6616,424,1.00,Online,Clothing,FR,20,0.19,0.10,0
802,381,103.05,ATM,Electronics,TR,9,0.06,0.27,0
4979,252,144.21,ATM,Grocery,DE,13,0.13,0.19,0
5868,710,74.03,Online,Electronics,UK,20,0.21,0.24,0
5993,704,137.05,Online,Electronics,US,16,0.17,0.00,0
9895,624,2110.38,ATM,Food,US,1,0.77,0.87,1
4770,829,82.23,ATM,Electronics,DE,12,0.16,0.02,0
433,979,154.66,POS,Clothing,TR,23,0.20,0.25,0
3515,454,177.28,QR,Clothing,UK,16,0.04,0.16,0
2091,37,87.98,ATM,Travel,DE,13,0.17,0.25,0
4460,401,180.77,QR,Grocery,UK,22,0.17,0.01,0
3856,679,128.14,POS,Travel,TR,16,0.05,0.06,0
3502,541,130.63,QR,Travel,UK,12,0.08,0.30,0
5540,210,1.00,POS,Food,FR,7,0.28,0.08,0
6133,946,103.95,POS,Grocery,DE,14,0.14,0.06,0
8060,183,62.84,Online,Electronics,UK,17,0.26,0.19,0
1877,42,99.70,QR,Food,TR,7,0.25,0.28,0
3425,245,81.34,POS,Clothing,US,16,0.10,0.11,0
3378,74,125.45,ATM,Electronics,US,12,0.14,0.02,0
8014,185,1.00,ATM,Grocery,FR,16,0.19,0.03,0
1829,13,42.79,POS,Food,FR,11,0.24,0.18,0
42,647,154.12,POS,Food,US,6,0.03,0.13,0
8341,105,192.82,QR,Electronics,FR,9,0.03,0.11,0
8279,782,156.75,POS,Clothing,US,22,0.27,0.26,0
4509,888,128.03,Online,Grocery,DE,13,0.23,0.11,0
4310,984,71.05,POS,Food,DE,6,0.15,0.30,0
9966,339,22.17,Online,Travel,US,5,0.87,0.94,1
2815,502,36.27,Online,Electronics,US,17,0.07,0.13,0
9064,509,119.32,ATM,Electronics,FR,18,0.22,0.25,0
7443,404,95.23,ATM,Clothing,UK,8,0.21,0.26,0
5610,794,95.12,Online,Clothing,US,7,0.05,0.03,0
7190,282,48.62,QR,Travel,US,6,0.25,0.23,0
2132,52,103.00,Online,Food,TR,17,0.07,0.19,0
1229,389,162.62,ATM,Clothing,UK,10,0.29,0.04,0
5048,790,97.01,POS,Food,TR,23,0.15,0.06,0
5513,322,139.11,QR,Electronics,UK,6,0.12,0.13,0
5397,402,111.89,Online,Food,DE,19,0.29,0.10,0
655,692,137.70,ATM,Grocery,FR,22,0.29,0.25,0
518,492,79.90,Online,Food,UK,11,0.29,0.16,0
5314,855,137.91,POS,Grocery,DE,11,0.26,0.23,0
778,341,126.08,POS,Clothing,DE,10,0.06,0.12,0
9378,177,1.00,Online,Clothing,UK,14,0.15,0.28,0
5286,62,170.85,QR,Electronics,UK,16,0.28,0.12,0
5067,225,1.00,POS,Electronics,DE,14,0.08,0.20,0
3405,797,79.34,POS,Travel,UK,8,0.04,0.22,0
3583,880,131.00,POS,Electronics,DE,16,0.15,0.10,0
8447,52,98.02,Online,Grocery,TR,11,0.04,0.25,0
5485,823,59.43,Online,Electronics,US,10,0.28,0.08,0
6979,689,162.21,ATM,Electronics,UK,19,0.19,0.05,0
6683,964,169.16,Online,Grocery,FR,12,0.08,0.02,0
9587,740,1343.71,Online,Travel,US,20,0.86,0.70,1
9474,661,119.43,POS,Food,UK,23,0.28,0.05,0
5563,757,26.52,QR,Grocery,UK,17,0.06,0.24,0
6809,340,103.60,Online,Grocery,DE,6,0.05,0.25,0
9069,435,35.98,QR,Food,DE,10,0.04,0.29,0
3459,729,78.87,ATM,Electronics,UK,18,0.10,0.29,0
8706,254,186.06,QR,Food,UK,14,0.00,0.29,0
1421,480,99.56,POS,Travel,UK,18,0.03,0.11,0
156,465,100.13,QR,Food,TR,8,0.21,0.06,0
1772,461,97.88,QR,Clothing,TR,8,0.12,0.13,0
7272,408,7.44,QR,Clothing,TR,8,0.09,0.10,0
3310,923,97.89,ATM,Food,US,19,0.00,0.17,0
1017,403,94.44,QR,Clothing,FR,16,0.16,0.14,0
3411,413,64.39,QR,Travel,UK,15,0.01,0.24,0
7929,484,106.81,Online,Clothing,TR,14,0.28,0.02,0
1370,918,98.90,ATM,Travel,TR,6,0.03,0.07,0
1889,93,182.64,Online,Clothing,US,14,0.07,0.19,0
9528,702,4603.12,QR,Grocery,US,9,0.75,0.74,1
4642,113,100.08,Online,Clothing,UK,14,0.11,0.29,0
5832,885,49.69,POS,Grocery,DE,22,0.24,0.22,0
2584,752,122.16,ATM,Travel,TR,16,0.16,0.29,0
9481,427,115.19,Online,Grocery,FR,6,0.25,0.11,0
8409,19,52.46,Online,Clothing,DE,15,0.24,0.28,0
1304,68,96.74,ATM,Electronics,DE,6,0.02,0.27,0
7266,485,95.95,ATM,Travel,TR,10,0.16,0.12,0
